onset	duration	trial_type	stim_file	response_logged	response	response_time
20.02615381404757	746.9106225948781	Movie	Iteration.mp4			
802.0447189956903	182.61996650137007	FreeResp				
1011.8814433924854	15.16534483898431	the_man_FreeResp	IterationCh.txt			
990.6978670973332	15.167210462503135	the_woman_FreeResp	IterationCh.txt			
1042.098174138926	12.182298997417092	Question1	Iteration.txt	0.0		
1054.2806217903271	11.406213467009366	Question2	Iteration.txt	1.0	A	0.2769249770790338
1065.6870713159442	11.167150536552072	Question3	Iteration.txt	1.0	C	10.16249525360763
1076.8543840805069	11.471096089109778	Question4	Iteration.txt	1.0	C	11.47084413934499
1103.4717910205943	10.057055613957344	the_man_Rating	IterationCh.txt	1.0	5	7.874619881622493
1113.5296766459942	10.04069971293211	the_woman_Rating	IterationCh.txt	1.0	4	4.683091762475669
1123.5711947828531	10.015652029775085	the_man_ID	IterationCh.txt	1.0	4	7.141305287368596
1133.587943673134	10.023545583710074	the_woman_ID	IterationCh.txt	1.0	5	4.166506259702146
1198.961671134457	10.02971687167883	happy_Rating	Iteration.txt	1.0	1	5.949540115892887
1188.9372822949665	10.023220466449857	surprised_Rating	Iteration.txt	1.0	3	5.59125875402242
1178.9124133940786	10.02324728295207	angry_Rating	Iteration.txt	1.0	5	3.991587647236884
1168.862750414759	10.048005604185164	tense_Rating	Iteration.txt	1.0	6	5.832983549684286
1158.8451254926622	10.015949668362737	sad_Rating	Iteration.txt	1.0	3	5.650050870142877
1208.9921855730936	10.034443005919456	frustrated_Rating	Iteration.txt	1.0	7	3.135203193873167
1219.0276324069127	20.106814274564385	Arousal_Rating	Iteration.txt	1.0	7	11.308005226776004
1239.136145771481	20.081149131059647	Valence_Rating	Iteration.txt	1.0	2	7.274816342629492
1259.2180749215186	10.015684475190938	Engagement_Rating	Iteration.txt	1.0	2	8.691364732570946
